receipt_id,receipt_date,sku,location_id,quantity_received,supplier_id
REC001992,2025-08-30,SKU022,DC01,37,SUP06
REC001993,2025-08-30,SKU023,DC01,62,SUP07
REC001994,2025-08-31,SKU001,DC01,57,SUP01
REC001995,2025-08-31,SKU001,DC04,73,SUP01
REC001996,2025-08-31,SKU003,DC04,65,SUP03
REC001997,2025-08-31,SKU005,DC04,43,SUP05
REC001998,2025-08-31,SKU016,DC01,58,SUP08
REC001999,2025-09-01,SKU004,DC01,19,SUP04
REC002000,2025-09-01,SKU007,DC02,70,SUP07
REC002001,2025-09-01,SKU014,DC04,70,SUP06
REC002002,2025-09-01,SKU023,DC03,66,SUP07
REC002003,2025-09-02,SKU004,DC01,71,SUP04
REC002004,2025-09-02,SKU014,DC02,50,SUP06
REC002005,2025-09-02,SKU015,DC04,21,SUP07
REC002006,2025-09-03,SKU003,DC03,47,SUP03
REC002007,2025-09-03,SKU010,DC04,61,SUP02
REC002008,2025-09-03,SKU012,DC02,17,SUP04
REC002009,2025-09-03,SKU014,DC03,73,SUP06
REC002010,2025-09-03,SKU016,DC01,38,SUP08
REC002011,2025-09-03,SKU018,DC01,56,SUP02
REC002012,2025-09-04,SKU005,DC02,44,SUP05
REC002013,2025-09-04,SKU007,DC03,33,SUP07
REC002014,2025-09-04,SKU008,DC01,43,SUP08
REC002015,2025-09-04,SKU009,DC03,34,SUP01
REC002016,2025-09-05,SKU016,DC04,41,SUP08
REC002017,2025-09-05,SKU017,DC04,48,SUP01
REC002018,2025-09-05,SKU022,DC04,57,SUP06
REC002019,2025-09-06,SKU001,DC04,44,SUP01
REC002020,2025-09-06,SKU020,DC03,52,SUP04
REC002021,2025-09-07,SKU008,DC03,55,SUP08
REC002022,2025-09-07,SKU008,DC04,67,SUP08
REC002023,2025-09-07,SKU011,DC03,50,SUP03
REC002024,2025-09-07,SKU017,DC02,40,SUP01
REC002025,2025-09-08,SKU007,DC02,37,SUP07
REC002026,2025-09-08,SKU023,DC02,57,SUP07
REC002027,2025-09-09,SKU002,DC04,29,SUP02
REC002028,2025-09-09,SKU003,DC04,57,SUP03
REC002029,2025-09-09,SKU005,DC02,29,SUP05
REC002030,2025-09-09,SKU011,DC03,61,SUP03
REC002031,2025-09-09,SKU015,DC02,37,SUP07
REC002032,2025-09-09,SKU021,DC01,53,SUP05
REC002033,2025-09-10,SKU015,DC04,69,SUP07
REC002034,2025-09-11,SKU019,DC01,64,SUP03
REC002035,2025-09-12,SKU002,DC01,38,SUP02
REC002036,2025-09-12,SKU012,DC01,74,SUP04
REC002037,2025-09-12,SKU012,DC04,51,SUP04
REC002038,2025-09-12,SKU013,DC02,30,SUP05
REC002039,2025-09-12,SKU014,DC01,32,SUP06
REC002040,2025-09-12,SKU020,DC03,56,SUP04
REC002041,2025-09-13,SKU002,DC03,63,SUP02
REC002042,2025-09-13,SKU011,DC02,64,SUP03
REC002043,2025-09-13,SKU015,DC03,72,SUP07
REC002044,2025-09-13,SKU019,DC03,46,SUP03
REC002045,2025-09-13,SKU022,DC01,53,SUP06
REC002046,2025-09-14,SKU007,DC02,29,SUP07
REC002047,2025-09-14,SKU024,DC04,30,SUP08
REC002048,2025-09-15,SKU005,DC03,55,SUP05
REC002049,2025-09-15,SKU011,DC03,43,SUP03
REC002050,2025-09-15,SKU013,DC04,47,SUP05
REC002051,2025-09-15,SKU014,DC03,38,SUP06
REC002052,2025-09-15,SKU022,DC03,46,SUP06
REC002053,2025-09-16,SKU001,DC01,24,SUP01
REC002054,2025-09-16,SKU002,DC03,35,SUP02
REC002055,2025-09-16,SKU012,DC03,74,SUP04
REC002056,2025-09-16,SKU023,DC01,60,SUP07
REC002057,2025-09-17,SKU005,DC03,37,SUP05
REC002058,2025-09-17,SKU014,DC01,32,SUP06
REC002059,2025-09-17,SKU014,DC02,26,SUP06
REC002060,2025-09-17,SKU018,DC04,21,SUP02
REC002061,2025-09-18,SKU004,DC01,57,SUP04
REC002062,2025-09-18,SKU023,DC02,24,SUP07
REC002063,2025-09-19,SKU004,DC01,37,SUP04
REC002064,2025-09-19,SKU010,DC04,37,SUP02
REC002065,2025-09-20,SKU001,DC02,21,SUP01
REC002066,2025-09-20,SKU010,DC01,47,SUP02
REC002067,2025-09-20,SKU012,DC03,63,SUP04
REC002068,2025-09-20,SKU013,DC02,74,SUP05
REC002069,2025-09-20,SKU023,DC04,63,SUP07
REC002070,2025-09-20,SKU024,DC03,19,SUP08
REC002071,2025-09-21,SKU003,DC02,40,SUP03
REC002072,2025-09-21,SKU004,DC04,31,SUP04
REC002073,2025-09-21,SKU005,DC03,59,SUP05
REC002074,2025-09-21,SKU010,DC01,37,SUP02
REC002075,2025-09-21,SKU011,DC04,51,SUP03
REC002076,2025-09-21,SKU015,DC04,19,SUP07
REC002077,2025-09-22,SKU005,DC02,49,SUP05
REC002078,2025-09-22,SKU005,DC03,58,SUP05
REC002079,2025-09-22,SKU005,DC04,19,SUP05
REC002080,2025-09-22,SKU007,DC01,41,SUP07
REC002081,2025-09-22,SKU011,DC02,58,SUP03
REC002082,2025-09-22,SKU011,DC04,23,SUP03
REC002083,2025-09-22,SKU023,DC01,61,SUP07
REC002084,2025-09-23,SKU004,DC03,41,SUP04
REC002085,2025-09-23,SKU011,DC03,45,SUP03
REC002086,2025-09-23,SKU017,DC02,69,SUP01
REC002087,2025-09-23,SKU023,DC03,66,SUP07
REC002088,2025-09-23,SKU024,DC04,27,SUP08
REC002089,2025-09-24,SKU002,DC04,55,SUP02
REC002090,2025-09-24,SKU006,DC02,42,SUP06
REC002091,2025-09-24,SKU010,DC04,38,SUP02
REC002092,2025-09-24,SKU019,DC02,54,SUP03
REC002093,2025-09-25,SKU010,DC03,71,SUP02
REC002094,2025-09-25,SKU012,DC02,33,SUP04
REC002095,2025-09-25,SKU014,DC03,18,SUP06
REC002096,2025-09-25,SKU015,DC04,43,SUP07
REC002097,2025-09-25,SKU017,DC01,24,SUP01
REC002098,2025-09-26,SKU003,DC02,61,SUP03
REC002099,2025-09-26,SKU021,DC02,58,SUP05
REC002100,2025-09-26,SKU023,DC01,63,SUP07
REC002101,2025-09-27,SKU020,DC03,34,SUP04
REC002102,2025-09-27,SKU020,DC04,62,SUP04
REC002103,2025-09-28,SKU008,DC04,63,SUP08
REC002104,2025-09-28,SKU018,DC03,38,SUP02
REC002105,2025-09-29,SKU008,DC03,24,SUP08
REC002106,2025-09-29,SKU009,DC01,47,SUP01
REC002107,2025-09-29,SKU022,DC02,48,SUP06
REC002108,2025-09-30,SKU004,DC04,69,SUP04
REC002109,2025-09-30,SKU009,DC01,47,SUP01
REC002110,2025-09-30,SKU016,DC01,50,SUP08
REC002111,2025-09-30,SKU017,DC04,60,SUP01
REC002112,2025-10-01,SKU009,DC04,23,SUP01
REC002113,2025-10-01,SKU014,DC01,18,SUP06
REC002114,2025-10-01,SKU015,DC01,75,SUP07
REC002115,2025-10-02,SKU002,DC01,42,SUP02
REC002116,2025-10-02,SKU018,DC04,39,SUP02
REC002117,2025-10-03,SKU007,DC01,53,SUP07
REC002118,2025-10-03,SKU007,DC04,39,SUP07
REC002119,2025-10-03,SKU023,DC03,61,SUP07
REC002120,2025-10-04,SKU018,DC01,62,SUP02
REC002121,2025-10-05,SKU004,DC02,28,SUP04
REC002122,2025-10-06,SKU005,DC04,40,SUP05
REC002123,2025-10-06,SKU017,DC02,52,SUP01
REC002124,2025-10-06,SKU023,DC01,25,SUP07
REC002125,2025-10-07,SKU022,DC04,48,SUP06
REC002126,2025-10-08,SKU016,DC03,59,SUP08
REC002127,2025-10-09,SKU011,DC01,37,SUP03
REC002128,2025-10-09,SKU011,DC02,60,SUP03
REC002129,2025-10-09,SKU016,DC02,28,SUP08
REC002130,2025-10-10,SKU009,DC01,35,SUP01
REC002131,2025-10-10,SKU015,DC03,36,SUP07
REC002132,2025-10-10,SKU020,DC02,40,SUP04
REC002133,2025-10-10,SKU021,DC02,72,SUP05
REC002134,2025-10-10,SKU022,DC02,38,SUP06
REC002135,2025-10-11,SKU001,DC02,35,SUP01
REC002136,2025-10-11,SKU005,DC01,19,SUP05
REC002137,2025-10-12,SKU012,DC04,19,SUP04
REC002138,2025-10-12,SKU017,DC02,25,SUP01
REC002139,2025-10-13,SKU004,DC03,30,SUP04
REC002140,2025-10-14,SKU004,DC03,51,SUP04
REC002141,2025-10-14,SKU015,DC02,67,SUP07
REC002142,2025-10-14,SKU017,DC01,55,SUP01
REC002143,2025-10-14,SKU017,DC03,38,SUP01
REC002144,2025-10-15,SKU004,DC01,29,SUP04
REC002145,2025-10-15,SKU004,DC02,56,SUP04
REC002146,2025-10-15,SKU006,DC02,34,SUP06
REC002147,2025-10-15,SKU008,DC04,32,SUP08
REC002148,2025-10-16,SKU001,DC01,57,SUP01
REC002149,2025-10-16,SKU004,DC02,49,SUP04
REC002150,2025-10-16,SKU007,DC02,44,SUP07
REC002151,2025-10-17,SKU010,DC01,63,SUP02
REC002152,2025-10-17,SKU019,DC02,71,SUP03
REC002153,2025-10-17,SKU020,DC03,39,SUP04
REC002154,2025-10-17,SKU024,DC01,25,SUP08
REC002155,2025-10-18,SKU018,DC03,51,SUP02
REC002156,2025-10-19,SKU016,DC01,30,SUP08
REC002157,2025-10-19,SKU023,DC02,56,SUP07
REC002158,2025-10-20,SKU002,DC03,64,SUP02
REC002159,2025-10-20,SKU024,DC04,17,SUP08
REC002160,2025-10-21,SKU005,DC02,56,SUP05
REC002161,2025-10-21,SKU015,DC03,46,SUP07
REC002162,2025-10-21,SKU018,DC02,52,SUP02
REC002163,2025-10-22,SKU001,DC04,33,SUP01
REC002164,2025-10-22,SKU007,DC01,16,SUP07
REC002165,2025-10-22,SKU009,DC02,75,SUP01
REC002166,2025-10-22,SKU010,DC01,31,SUP02
REC002167,2025-10-22,SKU019,DC02,63,SUP03
REC002168,2025-10-22,SKU023,DC02,65,SUP07
REC002169,2025-10-23,SKU008,DC02,29,SUP08
REC002170,2025-10-23,SKU010,DC01,26,SUP02
REC002171,2025-10-24,SKU018,DC01,41,SUP02
REC002172,2025-10-24,SKU021,DC04,63,SUP05
REC002173,2025-10-25,SKU002,DC03,49,SUP02
REC002174,2025-10-25,SKU003,DC04,18,SUP03
REC002175,2025-10-25,SKU004,DC03,22,SUP04
REC002176,2025-10-25,SKU008,DC01,57,SUP08
REC002177,2025-10-25,SKU009,DC01,38,SUP01
REC002178,2025-10-25,SKU012,DC03,41,SUP04
REC002179,2025-10-25,SKU016,DC04,37,SUP08
REC002180,2025-10-25,SKU020,DC03,19,SUP04
REC002181,2025-10-25,SKU022,DC03,68,SUP06
REC002182,2025-10-26,SKU008,DC02,38,SUP08
REC002183,2025-10-27,SKU004,DC04,35,SUP04
REC002184,2025-10-27,SKU024,DC04,56,SUP08
REC002185,2025-10-28,SKU008,DC03,36,SUP08
REC002186,2025-10-28,SKU013,DC02,46,SUP05
REC002187,2025-10-28,SKU013,DC04,48,SUP05
REC002188,2025-10-28,SKU015,DC03,28,SUP07
REC002189,2025-10-28,SKU016,DC01,65,SUP08
REC002190,2025-10-28,SKU018,DC02,50,SUP02
REC002191,2025-10-28,SKU021,DC04,69,SUP05
REC002192,2025-10-29,SKU009,DC01,54,SUP01
REC002193,2025-10-29,SKU016,DC02,59,SUP08
REC002194,2025-10-30,SKU004,DC03,17,SUP04
REC002195,2025-10-30,SKU006,DC01,17,SUP06
REC002196,2025-10-30,SKU017,DC01,22,SUP01
REC002197,2025-10-30,SKU022,DC02,66,SUP06
REC002198,2025-10-31,SKU001,DC01,18,SUP01
REC002199,2025-10-31,SKU005,DC01,41,SUP05
REC002200,2025-10-31,SKU007,DC04,40,SUP07
REC002201,2025-11-01,SKU003,DC01,18,SUP03
REC002202,2025-11-01,SKU006,DC04,29,SUP06
REC002203,2025-11-02,SKU008,DC01,70,SUP08
REC002204,2025-11-03,SKU016,DC04,47,SUP08
REC002205,2025-11-03,SKU017,DC04,41,SUP01
REC002206,2025-11-04,SKU006,DC01,27,SUP06
REC002207,2025-11-04,SKU007,DC01,39,SUP07
REC002208,2025-11-04,SKU014,DC01,17,SUP06
REC002209,2025-11-04,SKU016,DC04,18,SUP08
REC002210,2025-11-05,SKU004,DC01,22,SUP04
REC002211,2025-11-05,SKU005,DC02,17,SUP05
REC002212,2025-11-05,SKU013,DC01,40,SUP05
REC002213,2025-11-06,SKU018,DC01,36,SUP02
REC002214,2025-11-06,SKU022,DC01,40,SUP06
REC002215,2025-11-06,SKU023,DC03,25,SUP07
REC002216,2025-11-07,SKU016,DC02,50,SUP08
REC002217,2025-11-07,SKU024,DC04,45,SUP08
REC002218,2025-11-08,SKU009,DC01,47,SUP01
REC002219,2025-11-08,SKU019,DC03,16,SUP03
REC002220,2025-11-08,SKU020,DC04,15,SUP04
REC002221,2025-11-08,SKU023,DC02,48,SUP07
REC002222,2025-11-09,SKU007,DC04,62,SUP07
REC002223,2025-11-09,SKU010,DC01,44,SUP02
REC002224,2025-11-09,SKU018,DC01,52,SUP02
REC002225,2025-11-10,SKU021,DC03,28,SUP05
REC002226,2025-11-11,SKU001,DC02,53,SUP01
REC002227,2025-11-11,SKU007,DC01,31,SUP07
REC002228,2025-11-11,SKU007,DC03,26,SUP07
REC002229,2025-11-11,SKU015,DC03,70,SUP07
REC002230,2025-11-11,SKU018,DC04,70,SUP02
REC002231,2025-11-11,SKU020,DC01,49,SUP04
REC002232,2025-11-12,SKU003,DC03,72,SUP03
REC002233,2025-11-12,SKU024,DC04,69,SUP08
REC002234,2025-11-13,SKU001,DC04,52,SUP01
REC002235,2025-11-13,SKU002,DC04,45,SUP02
REC002236,2025-11-13,SKU010,DC04,17,SUP02
REC002237,2025-11-13,SKU011,DC03,73,SUP03
REC002238,2025-11-13,SKU012,DC02,26,SUP04
REC002239,2025-11-13,SKU014,DC02,68,SUP06
REC002240,2025-11-13,SKU015,DC03,47,SUP07
REC002241,2025-11-13,SKU024,DC02,29,SUP08
REC002242,2025-11-14,SKU011,DC02,31,SUP03
REC002243,2025-11-14,SKU024,DC04,65,SUP08
REC002244,2025-11-15,SKU015,DC03,48,SUP07
REC002245,2025-11-15,SKU020,DC01,55,SUP04
REC002246,2025-11-15,SKU022,DC02,59,SUP06
REC002247,2025-11-15,SKU022,DC04,37,SUP06
REC002248,2025-11-15,SKU024,DC04,65,SUP08
REC002249,2025-11-16,SKU003,DC01,57,SUP03
REC002250,2025-11-16,SKU021,DC02,18,SUP05
REC002251,2025-11-17,SKU015,DC02,56,SUP07
REC002252,2025-11-17,SKU021,DC02,25,SUP05
REC002253,2025-11-18,SKU010,DC01,53,SUP02
REC002254,2025-11-18,SKU017,DC04,48,SUP01
REC002255,2025-11-19,SKU002,DC01,20,SUP02
REC002256,2025-11-19,SKU005,DC02,60,SUP05
REC002257,2025-11-20,SKU013,DC04,70,SUP05
REC002258,2025-11-20,SKU015,DC01,51,SUP07
REC002259,2025-11-20,SKU021,DC04,17,SUP05
REC002260,2025-11-20,SKU024,DC01,75,SUP08
REC002261,2025-11-21,SKU010,DC03,18,SUP02
REC002262,2025-11-21,SKU012,DC02,61,SUP04
REC002263,2025-11-21,SKU019,DC04,72,SUP03
REC002264,2025-11-22,SKU001,DC01,65,SUP01
REC002265,2025-11-22,SKU004,DC01,29,SUP04
REC002266,2025-11-22,SKU007,DC02,39,SUP07
REC002267,2025-11-22,SKU009,DC03,17,SUP01
REC002268,2025-11-22,SKU017,DC03,52,SUP01
REC002269,2025-11-22,SKU024,DC04,47,SUP08
REC002270,2025-11-23,SKU006,DC04,31,SUP06
REC002271,2025-11-23,SKU018,DC03,64,SUP02
REC002272,2025-11-24,SKU016,DC02,48,SUP08
REC002273,2025-11-24,SKU018,DC03,62,SUP02
REC002274,2025-11-25,SKU003,DC03,64,SUP03
REC002275,2025-11-25,SKU005,DC02,52,SUP05
REC002276,2025-11-25,SKU007,DC03,16,SUP07
REC002277,2025-11-25,SKU015,DC03,54,SUP07
REC002278,2025-11-26,SKU002,DC03,64,SUP02
REC002279,2025-11-26,SKU003,DC01,39,SUP03
REC002280,2025-11-26,SKU011,DC01,16,SUP03
REC002281,2025-11-26,SKU014,DC02,48,SUP06
REC002282,2025-11-26,SKU016,DC02,50,SUP08
REC002283,2025-11-26,SKU020,DC01,26,SUP04
REC002284,2025-11-27,SKU005,DC02,52,SUP05
REC002285,2025-11-28,SKU009,DC04,54,SUP01
REC002286,2025-11-28,SKU010,DC01,15,SUP02
REC002287,2025-11-28,SKU013,DC01,43,SUP05
REC002288,2025-11-28,SKU019,DC04,16,SUP03
REC002289,2025-11-28,SKU023,DC02,58,SUP07
REC002290,2025-11-29,SKU001,DC03,55,SUP01
REC002291,2025-11-29,SKU003,DC04,66,SUP03
REC002292,2025-11-29,SKU007,DC02,72,SUP07
REC002293,2025-11-29,SKU009,DC02,73,SUP01
REC002294,2025-11-29,SKU010,DC04,28,SUP02
REC002295,2025-11-29,SKU012,DC02,58,SUP04
REC002296,2025-11-29,SKU022,DC04,63,SUP06
REC002297,2025-12-01,SKU012,DC02,17,SUP04
REC002298,2025-12-01,SKU017,DC04,22,SUP01
REC002299,2025-12-01,SKU019,DC01,52,SUP03
REC002300,2025-12-02,SKU006,DC03,61,SUP06
REC002301,2025-12-02,SKU010,DC03,28,SUP02
REC002302,2025-12-02,SKU012,DC03,62,SUP04
REC002303,2025-12-02,SKU014,DC03,62,SUP06
REC002304,2025-12-02,SKU015,DC03,16,SUP07
REC002305,2025-12-02,SKU019,DC04,45,SUP03
REC002306,2025-12-02,SKU024,DC01,32,SUP08
REC002307,2025-12-04,SKU008,DC01,25,SUP08
REC002308,2025-12-04,SKU009,DC03,29,SUP01
REC002309,2025-12-04,SKU021,DC02,31,SUP05
REC002310,2025-12-05,SKU003,DC03,68,SUP03
REC002311,2025-12-05,SKU007,DC02,45,SUP07
REC002312,2025-12-05,SKU008,DC02,23,SUP08
REC002313,2025-12-05,SKU019,DC01,66,SUP03
REC002314,2025-12-05,SKU024,DC02,20,SUP08
REC002315,2025-12-06,SKU005,DC03,33,SUP05
REC002316,2025-12-06,SKU007,DC02,52,SUP07
REC002317,2025-12-06,SKU016,DC02,56,SUP08
REC002318,2025-12-06,SKU019,DC01,40,SUP03
REC002319,2025-12-06,SKU020,DC01,57,SUP04
REC002320,2025-12-06,SKU021,DC02,50,SUP05
REC002321,2025-12-06,SKU021,DC04,62,SUP05
REC002322,2025-12-06,SKU023,DC02,52,SUP07
REC002323,2025-12-07,SKU004,DC01,17,SUP04
REC002324,2025-12-07,SKU010,DC02,28,SUP02
REC002325,2025-12-07,SKU010,DC03,43,SUP02
REC002326,2025-12-07,SKU017,DC04,45,SUP01
REC002327,2025-12-08,SKU001,DC01,18,SUP01
REC002328,2025-12-08,SKU004,DC04,54,SUP04
REC002329,2025-12-08,SKU010,DC02,32,SUP02
REC002330,2025-12-08,SKU015,DC04,73,SUP07
REC002331,2025-12-09,SKU006,DC03,34,SUP06
REC002332,2025-12-09,SKU011,DC04,20,SUP03
REC002333,2025-12-09,SKU013,DC02,61,SUP05
REC002334,2025-12-09,SKU019,DC04,59,SUP03
REC002335,2025-12-09,SKU020,DC03,69,SUP04
REC002336,2025-12-10,SKU002,DC01,53,SUP02
REC002337,2025-12-10,SKU009,DC01,64,SUP01
REC002338,2025-12-10,SKU016,DC04,56,SUP08
REC002339,2025-12-10,SKU018,DC03,73,SUP02
REC002340,2025-12-11,SKU006,DC04,46,SUP06
REC002341,2025-12-11,SKU011,DC01,73,SUP03
REC002342,2025-12-11,SKU011,DC03,67,SUP03
REC002343,2025-12-12,SKU002,DC02,57,SUP02
REC002344,2025-12-12,SKU012,DC04,27,SUP04
REC002345,2025-12-12,SKU023,DC02,43,SUP07
REC002346,2025-12-13,SKU005,DC03,26,SUP05
REC002347,2025-12-13,SKU007,DC04,36,SUP07
REC002348,2025-12-14,SKU003,DC03,28,SUP03
REC002349,2025-12-14,SKU006,DC03,17,SUP06
REC002350,2025-12-14,SKU009,DC03,33,SUP01
REC002351,2025-12-14,SKU018,DC03,40,SUP02
REC002352,2025-12-15,SKU012,DC02,32,SUP04
REC002353,2025-12-16,SKU006,DC01,28,SUP06
REC002354,2025-12-16,SKU014,DC01,53,SUP06
REC002355,2025-12-16,SKU016,DC02,26,SUP08
REC002356,2025-12-16,SKU023,DC02,72,SUP07
REC002357,2025-12-17,SKU003,DC02,72,SUP03
REC002358,2025-12-17,SKU013,DC02,65,SUP05
REC002359,2025-12-18,SKU015,DC02,28,SUP07
REC002360,2025-12-18,SKU018,DC01,72,SUP02
REC002361,2025-12-19,SKU007,DC03,28,SUP07
REC002362,2025-12-19,SKU012,DC02,62,SUP04
REC002363,2025-12-19,SKU017,DC04,56,SUP01
REC002364,2025-12-19,SKU021,DC03,47,SUP05
REC002365,2025-12-19,SKU022,DC02,15,SUP06
REC002366,2025-12-20,SKU004,DC02,29,SUP04
REC002367,2025-12-20,SKU012,DC04,69,SUP04
REC002368,2025-12-20,SKU016,DC04,28,SUP08
REC002369,2025-12-21,SKU002,DC02,50,SUP02
REC002370,2025-12-21,SKU008,DC03,26,SUP08
REC002371,2025-12-21,SKU019,DC01,52,SUP03
REC002372,2025-12-22,SKU007,DC02,49,SUP07
REC002373,2025-12-22,SKU017,DC04,56,SUP01
REC002374,2025-12-22,SKU020,DC02,74,SUP04
REC002375,2025-12-23,SKU019,DC04,44,SUP03
REC002376,2025-12-24,SKU004,DC01,60,SUP04
REC002377,2025-12-24,SKU007,DC01,58,SUP07
REC002378,2025-12-25,SKU019,DC04,60,SUP03
REC002379,2025-12-25,SKU021,DC03,48,SUP05
REC002380,2025-12-26,SKU016,DC03,68,SUP08
REC002381,2025-12-26,SKU022,DC01,21,SUP06
REC002382,2025-12-27,SKU015,DC01,24,SUP07
REC002383,2025-12-28,SKU004,DC03,48,SUP04
REC002384,2025-12-28,SKU010,DC03,20,SUP02
REC002385,2025-12-28,SKU020,DC04,74,SUP04
REC002386,2025-12-28,SKU021,DC02,67,SUP05
REC002387,2025-12-29,SKU003,DC02,23,SUP03
REC002388,2025-12-29,SKU007,DC01,41,SUP07
REC002389,2025-12-30,SKU004,DC03,71,SUP04
REC002390,2025-12-30,SKU012,DC01,18,SUP04
REC002391,2025-12-30,SKU018,DC01,45,SUP02
REC002392,2025-12-31,SKU004,DC04,23,SUP04
REC002393,2025-12-31,SKU006,DC04,22,SUP06
REC002394,2025-12-31,SKU011,DC03,54,SUP03
