sku,product_name,category,supplier,location,zone,physical_qty,average_daily_demand,days_of_supply,reorder_point,safety_stock,lead_time_days,materiality_flag,risk_tier,risk_reason,current_action_flag,stockout_risk_reason,recommended_action
SKU0021,Industrial Supplies 0021,Industrial Supplies,Atlas Industrial,Z1-B02,Z1,18,11.08,1.62,91,35,7,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0021,Industrial Supplies 0021,Industrial Supplies,Atlas Industrial,Z1-B03,Z1,7,11.08,0.63,91,35,7,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0021,Industrial Supplies 0021,Industrial Supplies,Atlas Industrial,Z1-B04,Z1,0,11.08,0.00,91,35,7,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0021,Industrial Supplies 0021,Industrial Supplies,Atlas Industrial,Z2-B01,Z2,0,11.08,0.00,91,35,7,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0021,Industrial Supplies 0021,Industrial Supplies,Atlas Industrial,Z2-B02,Z2,0,11.08,0.00,91,35,7,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0021,Industrial Supplies 0021,Industrial Supplies,Atlas Industrial,Z3-B01,Z3,3,11.08,0.27,91,35,7,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0021,Industrial Supplies 0021,Industrial Supplies,Atlas Industrial,Z3-B02,Z3,1,11.08,0.09,91,35,7,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0021,Industrial Supplies 0021,Industrial Supplies,Atlas Industrial,Z3-B03,Z3,0,11.08,0.00,91,35,7,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0021,Industrial Supplies 0021,Industrial Supplies,Atlas Industrial,Z3-B04,Z3,0,11.08,0.00,91,35,7,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0022,Electrical Components 0022,Electrical Components,Blue Ridge Supply,Z1-B01,Z1,0,10.92,0.00,22,40,14,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0022,Electrical Components 0022,Electrical Components,Blue Ridge Supply,Z1-B04,Z1,10,10.92,0.92,22,40,14,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0022,Electrical Components 0022,Electrical Components,Blue Ridge Supply,Z2-B01,Z2,1,10.92,0.09,22,40,14,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0022,Electrical Components 0022,Electrical Components,Blue Ridge Supply,Z2-B02,Z2,0,10.92,0.00,22,40,14,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0022,Electrical Components 0022,Electrical Components,Blue Ridge Supply,Z2-B03,Z2,0,10.92,0.00,22,40,14,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0022,Electrical Components 0022,Electrical Components,Blue Ridge Supply,Z2-B04,Z2,0,10.92,0.00,22,40,14,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0022,Electrical Components 0022,Electrical Components,Blue Ridge Supply,Z3-B01,Z3,0,10.92,0.00,22,40,14,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0023,Safety Supplies 0023,Safety Supplies,Cedar Components,Z1-B01,Z1,1,10.83,0.09,33,45,21,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0023,Safety Supplies 0023,Safety Supplies,Cedar Components,Z1-B02,Z1,0,10.83,0.00,33,45,21,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0023,Safety Supplies 0023,Safety Supplies,Cedar Components,Z1-B03,Z1,0,10.83,0.00,33,45,21,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0023,Safety Supplies 0023,Safety Supplies,Cedar Components,Z1-B04,Z1,0,10.83,0.00,33,45,21,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0023,Safety Supplies 0023,Safety Supplies,Cedar Components,Z3-B01,Z3,52,10.83,4.80,33,45,21,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0023,Safety Supplies 0023,Safety Supplies,Cedar Components,Z3-B02,Z3,49,10.83,4.52,33,45,21,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0023,Safety Supplies 0023,Safety Supplies,Cedar Components,Z3-B03,Z3,38,10.83,3.51,33,45,21,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0023,Safety Supplies 0023,Safety Supplies,Cedar Components,Z3-B04,Z3,24,10.83,2.22,33,45,21,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0024,Packaging 0024,Packaging,Harbor Safety,Z1-B03,Z1,0,10.97,0.00,44,10,10,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0025,Tools 0025,Tools,Summit Packaging,Z2-B03,Z2,42,11.19,3.75,55,15,17,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0025,Tools 0025,Tools,Summit Packaging,Z2-B04,Z2,38,11.19,3.39,55,15,17,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0025,Tools 0025,Tools,Summit Packaging,Z3-B01,Z3,21,11.19,1.88,55,15,17,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0025,Tools 0025,Tools,Summit Packaging,Z3-B02,Z3,8,11.19,0.71,55,15,17,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0026,Consumables 0026,Consumables,Atlas Industrial,Z1-B02,Z1,60,11.33,5.29,66,20,6,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0026,Consumables 0026,Consumables,Atlas Industrial,Z1-B03,Z1,49,11.33,4.32,66,20,6,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0026,Consumables 0026,Consumables,Atlas Industrial,Z1-B04,Z1,37,11.33,3.26,66,20,6,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0026,Consumables 0026,Consumables,Atlas Industrial,Z2-B01,Z2,17,11.33,1.50,66,20,6,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0026,Consumables 0026,Consumables,Atlas Industrial,Z3-B02,Z3,25,11.33,2.21,66,20,6,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0026,Consumables 0026,Consumables,Atlas Industrial,Z3-B03,Z3,3,11.33,0.26,66,20,6,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0026,Consumables 0026,Consumables,Atlas Industrial,Z3-B04,Z3,0,11.33,0.00,66,20,6,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0027,Fasteners 0027,Fasteners,Blue Ridge Supply,Z2-B01,Z2,32,11.25,2.84,77,25,13,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0027,Fasteners 0027,Fasteners,Blue Ridge Supply,Z2-B02,Z2,14,11.25,1.24,77,25,13,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0027,Fasteners 0027,Fasteners,Blue Ridge Supply,Z2-B03,Z2,13,11.25,1.16,77,25,13,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0027,Fasteners 0027,Fasteners,Blue Ridge Supply,Z2-B04,Z2,0,11.25,0.00,77,25,13,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0028,Maintenance Parts 0028,Maintenance Parts,Cedar Components,Z1-B01,Z1,31,11.39,2.72,88,30,20,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0028,Maintenance Parts 0028,Maintenance Parts,Cedar Components,Z1-B02,Z1,26,11.39,2.28,88,30,20,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0028,Maintenance Parts 0028,Maintenance Parts,Cedar Components,Z1-B03,Z1,4,11.39,0.35,88,30,20,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0028,Maintenance Parts 0028,Maintenance Parts,Cedar Components,Z2-B04,Z2,82,11.39,7.20,88,30,20,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0028,Maintenance Parts 0028,Maintenance Parts,Cedar Components,Z3-B03,Z3,83,11.39,7.29,88,30,20,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0029,Shipping Supplies 0029,Shipping Supplies,Harbor Safety,Z1-B04,Z1,9,11.61,0.78,99,35,9,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0029,Shipping Supplies 0029,Shipping Supplies,Harbor Safety,Z2-B01,Z2,0,11.61,0.00,99,35,9,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0029,Shipping Supplies 0029,Shipping Supplies,Harbor Safety,Z2-B04,Z2,46,11.61,3.96,99,35,9,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0029,Shipping Supplies 0029,Shipping Supplies,Harbor Safety,Z3-B01,Z3,25,11.61,2.15,99,35,9,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
